reclat,reclon,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-78.89866,42.90728,
-78.89866,42.90728,
-78.89866,42.90728,
-78.89866,42.90728,
-78.89866,42.90728,
-78.89866,42.90728,
-78.89866,42.90728,
-78.89866,42.90728,
-78.89866,42.90728,
-78.89866,42.90728,
-78.89866,42.90728,
-78.89866,42.90728,
-78.89866,42.90728,
-78.89866,42.90728,
-78.89866,42.90728,
-78.89866,42.90728,
-78.89866,42.90729,
-78.89867,42.90729,
-78.89867,42.90729,
-78.89867,42.90730,
-78.89867,42.90730,
-78.89868,42.90730,
-78.89868,42.90731,
-78.89868,42.90731,
-78.89868,42.90731,
-78.89868,42.90731,
-78.89868,42.90731,
-78.89868,42.90731,
-78.89867,42.90732,
-78.89866,42.90732,
-78.89866,42.90733,
-78.89865,42.90733,
-78.89865,42.90733,
-78.89865,42.90733,
-78.89864,42.90733,
-78.89865,42.90731,
-78.89867,42.90729,
-78.89870,42.90725,
-78.89879,42.90722,
-78.89885,42.90719,
-78.89892,42.90716,
-78.89899,42.90712,
-78.89905,42.90709,
-78.89910,42.90707,
-78.89913,42.90706,
-78.89914,42.90706,
-78.89916,42.90705,
-78.89919,42.90706,
-78.89924,42.90707,
-78.89928,42.90710,
-78.89933,42.90714,
-78.89937,42.90719,
-78.89942,42.90724,
-78.89947,42.90728,
-78.89953,42.90733,
-78.89959,42.90740,
-78.89965,42.90747,
-78.89971,42.90754,
-78.89976,42.90760,
-78.89981,42.90765,
-78.89986,42.90770,
-78.89989,42.90773,
-78.89993,42.90776,
-78.89996,42.90778,
-78.89999,42.90780,
-78.90002,42.90781,
-78.90003,42.90782,
-78.90004,42.90783,
-78.90004,42.90782,
-78.90004,42.90783,
-78.90003,42.90783,
-78.90004,42.90783,
-78.90007,42.90785,
-78.90006,42.90785,
-78.90005,42.90785,
-78.90006,42.90785,
-78.90006,42.90785,
-78.90006,42.90784,
-78.90006,42.90785,
-78.90009,42.90786,
-78.90014,42.90788,
-78.90020,42.90787,
-78.90025,42.90785,
-78.90023,42.90775,
-78.90023,42.90768,
-78.90023,42.90761,
-78.90023,42.90751,
-78.90024,42.90741,
-78.90026,42.90730,
-78.90028,42.90719,
-78.90030,42.90707,
-78.90032,42.90700,
-78.90034,42.90692,
-78.90035,42.90686,
-78.90035,42.90681,
-78.90035,42.90677,
-78.90036,42.90674,
-78.90036,42.90671,
-78.90036,42.90669,
-78.90036,42.90668,
-78.90036,42.90667,
-78.90036,42.90666,
-78.90036,42.90665,
-78.90036,42.90665,
-78.90037,42.90665,
-78.90037,42.90665,
-78.90037,42.90666,
-78.90037,42.90666,
-78.90037,42.90666,
-78.90037,42.90666,
-78.90037,42.90666,
-78.90038,42.90666,
-78.90038,42.90666,
-78.90038,42.90666,
-78.90037,42.90665,
-78.90037,42.90665,
-78.90036,42.90665,
-78.90036,42.90664,
-78.90036,42.90664,
-78.90036,42.90664,
-78.90037,42.90663,
-78.90037,42.90663,
-78.90037,42.90663,
-78.90037,42.90663,
-78.90038,42.90662,
-78.90038,42.90662,
-78.90038,42.90662,
-78.90038,42.90662,
-78.90038,42.90662,
-78.90038,42.90662,
-78.90038,42.90660,
-78.90038,42.90656,
-78.90038,42.90652,
-78.90035,42.90645,
-78.90032,42.90639,
-78.90027,42.90633,
-78.90021,42.90626,
-78.90014,42.90619,
-78.90006,42.90610,
-78.89999,42.90602,
-78.89991,42.90594,
-78.89983,42.90585,
-78.89974,42.90577,
-78.89966,42.90568,
-78.89958,42.90559,
-78.89951,42.90550,
-78.89944,42.90541,
-78.89936,42.90532,
-78.89927,42.90523,
-78.89919,42.90514,
-78.89909,42.90504,
-78.89901,42.90495,
-78.89891,42.90486,
-78.89883,42.90477,
-78.89874,42.90467,
-78.89865,42.90457,
-78.89856,42.90447,
-78.89846,42.90438,
-78.89837,42.90428,
-78.89828,42.90419,
-78.89820,42.90410,
-78.89811,42.90401,
-78.89803,42.90392,
-78.89794,42.90383,
-78.89785,42.90375,
-78.89777,42.90366,
-78.89770,42.90359,
-78.89765,42.90353,
-78.89760,42.90349,
-78.89757,42.90345,
-78.89754,42.90342,
-78.89753,42.90341,
-78.89751,42.90339,
-78.89748,42.90336,
-78.89744,42.90331,
-78.89738,42.90325,
-78.89731,42.90319,
-78.89724,42.90312,
-78.89716,42.90304,
-78.89709,42.90295,
-78.89700,42.90286,
-78.89691,42.90278,
-78.89682,42.90269,
-78.89674,42.90259,
-78.89665,42.90249,
-78.89656,42.90239,
-78.89648,42.90230,
-78.89639,42.90220,
-78.89630,42.90211,
-78.89620,42.90203,
-78.89611,42.90194,
-78.89603,42.90185,
-78.89595,42.90176,
-78.89587,42.90167,
-78.89578,42.90158,
-78.89570,42.90149,
-78.89562,42.90140,
-78.89554,42.90132,
-78.89546,42.90123,
-78.89537,42.90114,
-78.89529,42.90105,
-78.89521,42.90097,
-78.89514,42.90088,
-78.89505,42.90080,
-78.89497,42.90071,
-78.89490,42.90063,
-78.89482,42.90055,
-78.89475,42.90047,
-78.89469,42.90041,
-78.89464,42.90035,
-78.89460,42.90032,
-78.89459,42.90029,
-78.89458,42.90027,
-78.89456,42.90024,
-78.89456,42.90020,
-78.89462,42.90015,
-78.89469,42.90010,
-78.89476,42.90006,
-78.89486,42.90001,
-78.89496,42.89996,
-78.89507,42.89991,
-78.89519,42.89985,
-78.89530,42.89980,
-78.89538,42.89975,
-78.89546,42.89971,
-78.89552,42.89970,
-78.89559,42.89972,
-78.89564,42.89975,
-78.89569,42.89980,
-78.89573,42.89986,
-78.89579,42.89992,
-78.89585,42.89999,
-78.89593,42.90005,
-78.89601,42.90009,
-78.89611,42.90012,
-78.89621,42.90013,
-78.89632,42.90013,
-78.89643,42.90014,
-78.89653,42.90015,
-78.89663,42.90017,
-78.89675,42.90020,
-78.89686,42.90024,
-78.89697,42.90029,
-78.89706,42.90034,
-78.89713,42.90040,
-78.89721,42.90046,
-78.89729,42.90052,
-78.89735,42.90059,
-78.89741,42.90065,
-78.89748,42.90071,
-78.89753,42.90077,
-78.89760,42.90083,
-78.89767,42.90089,
-78.89774,42.90092,
-78.89782,42.90095,
-78.89789,42.90099,
-78.89797,42.90101,
-78.89804,42.90103,
-78.89811,42.90106,
-78.89817,42.90107,
-78.89823,42.90109,
-78.89829,42.90108,
-78.89834,42.90105,
-78.89837,42.90102,
-78.89838,42.90098,
-78.89836,42.90095,
-78.89833,42.90094,
-78.89833,42.90093,
-78.89832,42.90094,
-78.89832,42.90093,
-78.89831,42.90094,
-78.89831,42.90094,
-78.89831,42.90094,
-78.89831,42.90094,
-78.89831,42.90094,
-78.89831,42.90094,
-78.89832,42.90095,
-78.89832,42.90095,
-78.89833,42.90095,
-78.89833,42.90095,
-78.89833,42.90095,
-78.89833,42.90095,
-78.89833,42.90095,
-78.89833,42.90095,
-78.89833,42.90095,
-78.89833,42.90095,
-78.89833,42.90095,
-78.89832,42.90094,
-78.89832,42.90095,
-78.89831,42.90095,
-78.89831,42.90095,
-78.89831,42.90095,
-78.89830,42.90095,
-78.89830,42.90095,
-78.89830,42.90095,
-78.89830,42.90095,
-78.89829,42.90094,
-78.89826,42.90093,
-78.89822,42.90091,
-78.89817,42.90089,
-78.89810,42.90085,
-78.89803,42.90082,
-78.89797,42.90079,
-78.89790,42.90076,
-78.89784,42.90073,
-78.89776,42.90071,
-78.89768,42.90069,
-78.89761,42.90066,
-78.89753,42.90063,
-78.89745,42.90059,
-78.89736,42.90054,
-78.89728,42.90048,
-78.89719,42.90041,
-78.89711,42.90035,
-78.89702,42.90029,
-78.89692,42.90024,
-78.89682,42.90019,
-78.89671,42.90015,
-78.89660,42.90012,
-78.89650,42.90011,
-78.89639,42.90010,
-78.89628,42.90009,
-78.89618,42.90009,
-78.89609,42.90008,
-78.89601,42.90007,
-78.89594,42.90003,
-78.89590,42.89997,
-78.89585,42.89992,
-78.89580,42.89987,
-78.89575,42.89981,
-78.89572,42.89978,
-78.89569,42.89975,
-78.89567,42.89974,
-78.89568,42.89974,
-78.89569,42.89974,
-78.89568,42.89974,
-78.89568,42.89974,
-78.89566,42.89973,
-78.89564,42.89971,
-78.89558,42.89968,
-78.89550,42.89967,
-78.89541,42.89967,
-78.89531,42.89970,
-78.89521,42.89974,
-78.89512,42.89978,
-78.89502,42.89982,
-78.89492,42.89987,
-78.89484,42.89991,
-78.89476,42.89995,
-78.89470,42.89998,
-78.89463,42.90001,
-78.89457,42.90004,
-78.89449,42.90008,
-78.89440,42.90012,
-78.89431,42.90017,
-78.89420,42.90022,
-78.89410,42.90027,
-78.89399,42.90032,
-78.89389,42.90038,
-78.89380,42.90042,
-78.89372,42.90046,
-78.89365,42.90049,
-78.89360,42.90052,
-78.89355,42.90055,
-78.89351,42.90057,
-78.89347,42.90059,
-78.89345,42.90060,
-78.89344,42.90060,
-78.89344,42.90060,
-78.89344,42.90060,
-78.89343,42.90060,
-78.89343,42.90060,
-78.89342,42.90060,
-78.89341,42.90061,
-78.89337,42.90063,
-78.89332,42.90066,
-78.89325,42.90070,
-78.89317,42.90074,
-78.89307,42.90079,
-78.89298,42.90084,
-78.89287,42.90090,
-78.89276,42.90095,
-78.89266,42.90100,
-78.89256,42.90104,
-78.89248,42.90108,
-78.89242,42.90112,
-78.89237,42.90115,
-78.89235,42.90116,
-78.89234,42.90117,
-78.89233,42.90116,
-78.89233,42.90116,
-78.89233,42.90116,
-78.89233,42.90116,
-78.89233,42.90116,
-78.89233,42.90116,
-78.89233,42.90116,
-78.89233,42.90116,
-78.89233,42.90116,
-78.89233,42.90116,
-78.89231,42.90117,
-78.89226,42.90119,
-78.89220,42.90120,
-78.89214,42.90119,
-78.89209,42.90114,
-78.89204,42.90110,
-78.89200,42.90105,
-78.89196,42.90099,
-78.89193,42.90094,
-78.89191,42.90091,
-78.89189,42.90088,
-78.89187,42.90086,
-78.89185,42.90084,
-78.89184,42.90083,
-78.89184,42.90083,
-78.89184,42.90083,
-78.89184,42.90083,
-78.89184,42.90083,
-78.89184,42.90083,
-78.89184,42.90083,
-78.89183,42.90083,
-78.89183,42.90084,
-78.89184,42.90083,
-78.89184,42.90084,
-78.89184,42.90084,
-78.89184,42.90084,
-78.89184,42.90084,
-78.89184,42.90083,
-78.89184,42.90083,
-78.89185,42.90084,
-78.89185,42.90084,
-78.89184,42.90084,
-78.89185,42.90084,
-78.89185,42.90084,
-78.89185,42.90084,
-78.89185,42.90084,
-78.89184,42.90084,
-78.89184,42.90084,
-78.89184,42.90084,
-78.89184,42.90084,
-78.89184,42.90084,
-78.89184,42.90084,
-78.89184,42.90083,
-78.89183,42.90083,
-78.89183,42.90083,
-78.89183,42.90083,
-78.89183,42.90083,
-78.89183,42.90083,
-78.89183,42.90083,
-78.89183,42.90083,
-78.89183,42.90083,
-78.89184,42.90083,
-78.89184,42.90083,
-78.89183,42.90083,
-78.89183,42.90083,
-78.89183,42.90083,
-78.89183,42.90083,
-78.89183,42.90083,
-78.89183,42.90083,
-78.89183,42.90083,
-78.89183,42.90083,
-78.89184,42.90083,
-78.89184,42.90083,
-78.89184,42.90083,
-78.89185,42.90083,
-78.89185,42.90083,
-78.89185,42.90083,
-78.89185,42.90083,
-78.89184,42.90082,
-78.89184,42.90082,
-78.89184,42.90082,
-78.89184,42.90082,
-78.89184,42.90082,
-78.89185,42.90082,
-78.89185,42.90082,
-78.89185,42.90082,
-78.89185,42.90081,
-78.89185,42.90081,
-78.89184,42.90081,
-78.89183,42.90080,
-78.89179,42.90078,
-78.89173,42.90072,
-78.89167,42.90067,
-78.89160,42.90060,
-78.89153,42.90053,
-78.89145,42.90046,
-78.89138,42.90038,
-78.89130,42.90029,
-78.89123,42.90021,
-78.89116,42.90014,
-78.89108,42.90006,
-78.89100,42.90000,
-78.89092,42.89993,
-78.89087,42.89987,
-78.89081,42.89982,
-78.89078,42.89979,
-78.89075,42.89975,
-78.89075,42.89975,
-78.89072,42.89972,
-78.89066,42.89972,
-78.89061,42.89973,
-78.89054,42.89975,
-78.89047,42.89979,
-78.89040,42.89982,
-78.89031,42.89986,
-78.89022,42.89991,
-78.89013,42.89995,
-78.89004,42.89999,
-78.88995,42.90005,
-78.88987,42.90009,
-78.88980,42.90013,
-78.88974,42.90017,
-78.88969,42.90020,
-78.88968,42.90021,
-78.88967,42.90021,
-78.88966,42.90022,
-78.88963,42.90023,
-78.88957,42.90026,
-78.88951,42.90029,
-78.88943,42.90033,
-78.88934,42.90038,
-78.88924,42.90043,
-78.88916,42.90048,
-78.88906,42.90053,
-78.88898,42.90057,
-78.88888,42.90061,
-78.88881,42.90065,
-78.88872,42.90070,
-78.88863,42.90072,
-78.88855,42.90075,
-78.88847,42.90079,
-78.88842,42.90081,
-78.88840,42.90083,
-78.88839,42.90084,
-78.88839,42.90084,
-78.88836,42.90087,
-78.88830,42.90089,
-78.88824,42.90092,
-78.88817,42.90096,
-78.88808,42.90100,
-78.88799,42.90104,
-78.88789,42.90109,
-78.88780,42.90114,
-78.88771,42.90118,
-78.88762,42.90121,
-78.88754,42.90126,
-78.88746,42.90130,
-78.88738,42.90135,
-78.88732,42.90137,
-78.88728,42.90137,
-78.88727,42.90139,
-78.88727,42.90140,
-78.88727,42.90140,
-78.88727,42.90141,
-78.88727,42.90141,
-78.88727,42.90141,
-78.88725,42.90142,
-78.88720,42.90145,
-78.88714,42.90148,
-78.88707,42.90152,
-78.88699,42.90156,
-78.88690,42.90161,
-78.88681,42.90166,
-78.88672,42.90170,
-78.88664,42.90175,
-78.88656,42.90179,
-78.88648,42.90183,
-78.88641,42.90184,
-78.88633,42.90187,
-78.88628,42.90190,
-78.88623,42.90192,
-78.88620,42.90194,
-78.88617,42.90196,
-78.88615,42.90197,
-78.88611,42.90199,
-78.88604,42.90202,
-78.88598,42.90206,
-78.88590,42.90211,
-78.88581,42.90216,
-78.88572,42.90221,
-78.88562,42.90225,
-78.88551,42.90231,
-78.88541,42.90236,
-78.88532,42.90241,
-78.88525,42.90244,
-78.88519,42.90247,
-78.88513,42.90250,
-78.88511,42.90251,
-78.88510,42.90252,
-78.88507,42.90253,
-78.88501,42.90254,
-78.88493,42.90256,
-78.88483,42.90256,
-78.88472,42.90256,
-78.88460,42.90256,
-78.88447,42.90254,
-78.88433,42.90254,
-78.88418,42.90253,
-78.88403,42.90251,
-78.88388,42.90251,
-78.88373,42.90250,
-78.88359,42.90248,
-78.88344,42.90247,
-78.88331,42.90246,
-78.88317,42.90245,
-78.88303,42.90244,
-78.88290,42.90243,
-78.88277,42.90242,
-78.88265,42.90241,
-78.88254,42.90240,
-78.88243,42.90240,
-78.88235,42.90239,
-78.88227,42.90238,
-78.88223,42.90238,
-78.88221,42.90237,
-78.88218,42.90237,
-78.88217,42.90237,
-78.88216,42.90237,
-78.88213,42.90237,
-78.88209,42.90235,
-78.88204,42.90232,
-78.88200,42.90228,
-78.88196,42.90222,
-78.88195,42.90216,
-78.88197,42.90209,
-78.88200,42.90203,
-78.88204,42.90196,
-78.88209,42.90189,
-78.88215,42.90183,
-78.88221,42.90176,
-78.88228,42.90171,
-78.88235,42.90166,
-78.88243,42.90162,
-78.88251,42.90159,
-78.88258,42.90155,
-78.88263,42.90153,
-78.88267,42.90150,
-78.88269,42.90149,
-78.88271,42.90148,
-78.88273,42.90147,
-78.88274,42.90146,
-78.88274,42.90146,
-78.88275,42.90146,
-78.88275,42.90146,
-78.88274,42.90145,
-78.88274,42.90146,
-78.88274,42.90145,
-78.88274,42.90145,
-78.88274,42.90145,
-78.88275,42.90145,
-78.88275,42.90144,
-78.88276,42.90144,
-78.88276,42.90144,
-78.88276,42.90144,
-78.88275,42.90144,
-78.88274,42.90143,
-78.88274,42.90143,
-78.88274,42.90143,
-78.88274,42.90143,
-78.88274,42.90143,
-78.88273,42.90143,
-78.88274,42.90143,
-78.88274,42.90143,
-78.88274,42.90143,
-78.88275,42.90143,
-78.88275,42.90143,
-78.88275,42.90142,
-78.88276,42.90142,
-78.88276,42.90142,
-78.88276,42.90142,
-78.88277,42.90143,
-78.88278,42.90143,
-78.88278,42.90143,
-78.88278,42.90142,
-78.88278,42.90142,
-78.88278,42.90142,
-78.88278,42.90142,
-78.88278,42.90142,
-78.88278,42.90142,
-78.88278,42.90142,
-78.88278,42.90142,
-78.88278,42.90142,
-78.88277,42.90142,
-78.88277,42.90142,
-78.88277,42.90143,
-78.88277,42.90143,
-78.88276,42.90143,
-78.88276,42.90143,
-78.88276,42.90143,
-78.88276,42.90143,
-78.88276,42.90143,
-78.88276,42.90143,
-78.88275,42.90143,
-78.88275,42.90143,
-78.88275,42.90142,
-78.88275,42.90142,
-78.88276,42.90142,
